"t","CO2","H2","formic_acid","formaldehyde","methanol","CO","acetic_acid","H2O"
8.89209390101444e-05,1991,153,1899,348,745,17,0,1110
8.90215301061959e-05,1991,154,1900,347,745,17,0,1109
8.90429504931244e-05,1991,153,1899,348,745,17,0,1110
8.90557248410151e-05,1991,152,1898,349,745,17,0,1111
8.91094028007951e-05,1991,153,1899,348,745,17,0,1110
8.92275220771146e-05,1991,152,1898,349,745,17,0,1111
8.92840897162809e-05,1991,151,1897,350,745,17,0,1112
8.93290294660107e-05,1991,150,1896,351,745,17,0,1113
8.94075253404799e-05,1991,151,1897,350,745,17,0,1112
8.94401251434481e-05,1991,152,1898,349,745,17,0,1111
8.94856494380116e-05,1991,153,1899,348,745,17,0,1110
8.95429312431577e-05,1991,152,1898,349,745,17,0,1111
8.9560136426689e-05,1990,151,1899,349,745,17,0,1111
8.95731095404576e-05,1990,150,1898,350,745,17,0,1112
8.96196895956949e-05,1990,151,1899,349,745,17,0,1111
8.96214756199634e-05,1989,150,1900,349,745,17,0,1111
8.96637757168941e-05,1988,149,1901,349,745,17,0,1111
8.98194957344276e-05,1988,150,1902,348,745,17,0,1110
8.98953575798918e-05,1987,149,1903,348,745,17,0,1110
8.99077070353171e-05,1986,148,1904,348,745,17,0,1110
8.99414367537513e-05,1986,149,1905,347,745,17,0,1109
9.00066019363261e-05,1986,148,1904,348,745,17,0,1110
9.0028852287365e-05,1986,147,1903,349,745,17,0,1111
9.00402728251425e-05,1986,146,1903,348,746,17,0,1111
9.02286377103344e-05,1986,145,1902,349,746,17,0,1112
9.02564362816802e-05,1986,146,1903,348,746,17,0,1111
9.02687858121806e-05,1986,145,1902,349,746,17,0,1112
9.03121656672079e-05,1986,146,1903,348,746,17,0,1111
9.03497939517853e-05,1985,145,1904,348,746,17,0,1111
9.03596985108922e-05,1984,144,1905,348,746,17,0,1111
9.03723824621451e-05,1984,143,1904,349,746,17,0,1112
9.04848415258389e-05,1983,142,1905,349,746,17,0,1112
9.05075344499692e-05,1983,143,1906,348,746,17,0,1111
9.05082190666716e-05,1983,144,1907,347,746,17,0,1110
9.05300368528373e-05,1983,145,1908,346,746,17,0,1109
9.05336623161162e-05,1983,144,1907,347,746,17,0,1110
9.06518653625421e-05,1983,143,1906,348,746,17,0,1111
9.06620949061221e-05,1983,144,1907,347,746,17,0,1110
9.07605940273026e-05,1983,145,1908,346,746,17,0,1109
9.07673413537416e-05,1983,144,1907,347,746,17,0,1110
9.07934812293381e-05,1983,145,1908,346,746,17,0,1109
9.09003423203448e-05,1982,144,1909,346,746,17,0,1109
9.09659899765642e-05,1981,143,1910,346,746,17,0,1109
9.10287356080831e-05,1981,144,1911,345,746,17,0,1108
9.11745216320367e-05,1981,145,1912,344,746,17,0,1107
9.11918478307306e-05,1981,144,1912,343,747,17,0,1107
9.13266911033569e-05,1981,143,1911,344,747,17,0,1108
9.13342326681639e-05,1981,144,1912,343,747,17,0,1107
9.13587924024037e-05,1981,145,1913,342,747,17,0,1106
9.13915023478241e-05,1981,146,1914,341,747,17,0,1105
9.14270419186331e-05,1981,145,1913,342,747,17,0,1106
9.14512265384372e-05,1981,146,1914,341,747,17,0,1105
9.15168580627348e-05,1981,147,1915,340,747,17,0,1104
9.15467120504553e-05,1981,148,1916,339,747,17,0,1103
9.15816946538327e-05,1981,147,1915,340,747,17,0,1104
9.17997193165881e-05,1981,148,1916,339,747,17,0,1103
9.18622264387516e-05,1980,147,1917,339,747,17,0,1103
9.18734131707647e-05,1980,146,1916,340,747,17,0,1104
9.18750590785889e-05,1980,147,1917,339,747,17,0,1103
9.1904050763086e-05,1980,146,1916,340,747,17,0,1104
9.19342005498745e-05,1980,147,1917,339,747,17,0,1103
9.19639777711949e-05,1980,148,1918,338,747,17,0,1102
9.20925769725816e-05,1980,147,1917,339,747,17,0,1103
9.21646019998853e-05,1980,146,1916,340,747,17,0,1104
9.22411333197594e-05,1980,147,1917,339,747,17,0,1103
9.2249328543407e-05,1980,146,1916,340,747,17,0,1104
9.24167418834768e-05,1980,145,1916,339,748,17,0,1104
9.24618994573668e-05,1980,146,1916,340,747,17,0,1104
9.2473211302479e-05,1980,147,1917,339,747,17,0,1103
9.25253296507293e-05,1980,146,1917,338,748,17,0,1103
9.25420033721461e-05,1980,147,1918,337,748,17,0,1102
9.26237783096761e-05,1980,148,1919,336,748,17,0,1101
9.27234085625365e-05,1980,147,1918,337,748,17,0,1102
9.27619550955523e-05,1980,146,1917,338,748,17,0,1103
9.28323731769748e-05,1980,147,1918,337,748,17,0,1102
9.28401063156975e-05,1979,146,1919,337,748,17,0,1102
9.28447110544971e-05,1979,147,1920,336,748,17,0,1101
9.29376705079914e-05,1979,148,1921,335,748,17,0,1100
9.30588982882753e-05,1979,147,1920,336,748,17,0,1101
9.3082194120939e-05,1978,146,1921,336,748,17,0,1101
9.31102975677898e-05,1978,147,1922,335,748,17,0,1100
9.31641401345632e-05,1978,146,1921,336,748,17,0,1101
9.3186413744654e-05,1978,147,1922,335,748,17,0,1100
9.32806352606989e-05,1977,146,1923,335,748,17,0,1100
9.34478590461446e-05,1977,147,1923,336,747,17,0,1100
9.34681113746259e-05,1977,148,1924,335,747,17,0,1099
9.34775703266049e-05,1977,149,1925,334,747,17,0,1098
9.34997613426963e-05,1977,150,1926,333,747,17,0,1097
9.35386835855385e-05,1977,151,1927,332,747,17,0,1096
9.35646735139791e-05,1976,150,1928,332,747,17,0,1096
9.3708105682e-05,1975,149,1929,332,747,17,0,1096
9.37724016731621e-05,1975,148,1928,333,747,17,0,1097
9.37827376985493e-05,1975,149,1929,332,747,17,0,1096
9.38002669476284e-05,1975,150,1930,331,747,17,0,1095
9.38009009824395e-05,1975,149,1929,332,747,17,0,1096
9.38154274835724e-05,1975,150,1930,331,747,17,0,1095
9.38914917785026e-05,1975,151,1931,330,747,17,0,1094
9.39974580185433e-05,1975,150,1930,331,747,17,0,1095
9.42921264181653e-05,1975,151,1931,330,747,17,0,1094
9.44292600836759e-05,1975,152,1932,329,747,17,0,1093
9.44734593327338e-05,1975,151,1931,330,747,17,0,1094
9.45135348293291e-05,1974,150,1932,330,747,17,0,1094
9.45145866772118e-05,1974,149,1931,331,747,17,0,1095
9.4560113267807e-05,1974,150,1932,330,747,17,0,1094
9.46373065101896e-05,1973,149,1933,330,747,17,0,1094
9.47029635904041e-05,1973,150,1934,329,747,17,0,1093
9.47112368522837e-05,1972,149,1935,329,747,17,0,1093
9.47149767887028e-05,1972,150,1936,328,747,17,0,1092
9.47164807601899e-05,1972,149,1935,329,747,17,0,1093
9.47443272003848e-05,1972,148,1934,330,747,17,0,1094
9.47592660182656e-05,1971,147,1935,330,747,17,0,1094
9.47816606807937e-05,1971,148,1936,329,747,17,0,1093
9.48393757278354e-05,1970,147,1937,329,747,17,0,1093
9.48745844758662e-05,1970,148,1938,328,747,17,0,1092
9.48757925399103e-05,1970,149,1939,327,747,17,0,1091
9.48759750847553e-05,1970,150,1940,326,747,17,0,1090
9.50645322710101e-05,1970,151,1941,325,747,17,0,1089
9.51632760147264e-05,1970,152,1942,324,747,17,0,1088
9.51849891601479e-05,1970,151,1941,325,747,17,0,1089
9.52001639029334e-05,1970,150,1940,326,747,17,0,1090
9.52351190006972e-05,1970,151,1941,325,747,17,0,1089
9.52402807852565e-05,1970,152,1942,324,747,17,0,1088
9.53333220393822e-05,1970,153,1943,323,747,17,0,1087
9.53617891329718e-05,1970,154,1944,322,747,17,0,1086
9.54376317003728e-05,1970,155,1945,321,747,17,0,1085
9.56061614390576e-05,1970,156,1946,320,747,17,0,1084
9.5666172608379e-05,1970,155,1945,321,747,17,0,1085
9.57469122542159e-05,1969,154,1946,321,747,17,0,1085
9.57572494864953e-05,1968,153,1947,321,747,17,0,1085
9.57673180828283e-05,1968,154,1948,320,747,17,0,1084
9.57785753873793e-05,1968,155,1949,319,747,17,0,1083
9.58313388705275e-05,1968,154,1948,320,747,17,0,1084
9.58362297482632e-05,1968,155,1949,319,747,17,0,1083
9.58482155901313e-05,1968,154,1948,320,747,17,0,1084
9.58569314556154e-05,1968,155,1949,319,747,17,0,1083
9.58860612265209e-05,1967,154,1950,319,747,17,0,1083
9.58989826372146e-05,1967,155,1951,318,747,17,0,1082
9.59126723293444e-05,1967,156,1952,317,747,17,0,1081
9.59432460881336e-05,1966,155,1953,317,747,17,0,1081
9.59448762639295e-05,1966,154,1952,318,747,17,0,1082
9.60431758458411e-05,1966,155,1953,317,747,17,0,1081
9.60432010045018e-05,1966,154,1953,316,748,17,0,1081
9.61342137153441e-05,1966,155,1954,315,748,17,0,1080
9.61533435262376e-05,1965,154,1955,315,748,17,0,1080
9.62409208875398e-05,1965,155,1955,316,747,17,0,1080
9.6254728385342e-05,1965,154,1954,317,747,17,0,1081
9.62814579083558e-05,1965,153,1953,318,747,17,0,1082
9.63216774234711e-05,1965,152,1952,319,747,17,0,1083
9.6355290160076e-05,1965,151,1951,320,747,17,0,1084
9.63730281120307e-05,1965,150,1951,319,748,17,0,1084
9.6408033748035e-05,1964,149,1952,319,748,17,0,1084
9.64734187655165e-05,1964,148,1951,320,748,17,0,1085
9.66862045439571e-05,1964,147,1951,319,749,17,0,1085
9.67500976061364e-05,1963,146,1952,319,749,17,0,1085
9.6755753899535e-05,1963,147,1953,318,749,17,0,1084
9.67820051888627e-05,1963,148,1954,317,749,17,0,1083
9.69459836575694e-05,1962,147,1955,317,749,17,0,1083
9.70010703628447e-05,1962,148,1956,316,749,17,0,1082
9.70919353190502e-05,1962,147,1955,317,749,17,0,1083
9.71554483889725e-05,1962,148,1956,316,749,17,0,1082
9.72353882721434e-05,1962,147,1955,317,749,17,0,1083
9.72536531945142e-05,1962,146,1954,318,749,17,0,1084
9.7332520459993e-05,1961,145,1955,318,749,17,0,1084
9.73964767314205e-05,1961,146,1956,317,749,17,0,1083
9.7406329099917e-05,1961,145,1955,318,749,17,0,1084
9.74855895195561e-05,1961,146,1956,317,749,17,0,1083
9.75994535355717e-05,1961,147,1957,316,749,17,0,1082
9.76700915178021e-05,1960,146,1958,316,749,17,0,1082
9.77115939214122e-05,1960,145,1957,317,749,17,0,1083
9.77913538680572e-05,1959,144,1958,317,749,17,0,1083
9.79905751868575e-05,1958,143,1959,317,749,17,0,1083
9.80173170578383e-05,1958,144,1960,316,749,17,0,1082
9.80284887910595e-05,1958,145,1961,315,749,17,0,1081
9.80554231608673e-05,1958,146,1962,314,749,17,0,1080
9.8073732754976e-05,1958,147,1963,313,749,17,0,1079
9.8081719244235e-05,1958,148,1964,312,749,17,0,1078
9.81808748618838e-05,1957,147,1965,312,749,17,0,1078
9.82765728093313e-05,1957,148,1966,311,749,17,0,1077
9.82888150032795e-05,1957,149,1967,310,749,17,0,1076
9.82944020577782e-05,1957,148,1966,311,749,17,0,1077
9.83142344043273e-05,1957,147,1966,310,750,17,0,1077
9.83291906355133e-05,1957,146,1965,311,750,17,0,1078
9.83659121658046e-05,1957,147,1966,310,750,17,0,1077
9.83988475793876e-05,1957,148,1967,309,750,17,0,1076
9.84324400406958e-05,1957,149,1968,308,750,17,0,1075
9.8529342510058e-05,1957,150,1969,307,750,17,0,1074
9.85687315931397e-05,1957,151,1970,306,750,17,0,1073
9.85778198777453e-05,1957,150,1969,307,750,17,0,1074
9.85948364226765e-05,1957,151,1970,306,750,17,0,1073
9.8659667355967e-05,1956,150,1971,306,750,17,0,1073
9.87122697127521e-05,1956,151,1972,305,750,17,0,1072
9.88137123025902e-05,1956,152,1973,304,750,17,0,1071
9.88795495359809e-05,1955,151,1974,304,750,17,0,1071
9.89152270410912e-05,1954,150,1975,304,750,17,0,1071
9.90328390963596e-05,1954,149,1974,305,750,17,0,1072
9.92520982998339e-05,1954,148,1973,306,750,17,0,1073
9.93350227947086e-05,1954,149,1974,305,750,17,0,1072
9.93554067573948e-05,1954,150,1975,304,750,17,0,1071
9.94172104526123e-05,1953,149,1976,304,750,17,0,1071
9.94599607644954e-05,1953,150,1977,303,750,17,0,1070
9.95223960693556e-05,1953,151,1978,302,750,17,0,1069
9.97247046110459e-05,1953,150,1977,303,750,17,0,1070
9.97457245164149e-05,1952,149,1978,303,750,17,0,1070
9.97783262399871e-05,1952,148,1977,304,750,17,0,1071
9.98186332162974e-05,1952,149,1978,303,750,17,0,1070
9.98533790767751e-05,1952,150,1979,302,750,17,0,1069
9.99634744994184e-05,1953,151,1978,302,750,17,0,1069
0.000100044548276234,1953,152,1979,301,750,17,0,1068
0.000100092070723113,1952,151,1980,301,750,17,0,1068
0.000100234514155752,1952,152,1981,300,750,17,0,1067
0.000100247905710883,1952,151,1980,301,750,17,0,1068
0.000100323301499753,1952,150,1979,302,750,17,0,1069
0.00010049459335944,1951,149,1980,302,750,17,0,1069
0.000100524907645386,1951,148,1979,303,750,17,0,1070
0.000100557656414062,1951,147,1978,304,750,17,0,1071
0.000100590112959829,1951,148,1979,303,750,17,0,1070
0.000100647170929095,1951,149,1980,302,750,17,0,1069
0.000100688232092586,1950,148,1981,302,750,17,0,1069
0.000100704714630859,1949,147,1982,302,750,17,0,1069
0.000100768542422551,1949,146,1981,303,750,17,0,1070
0.000100842617454782,1949,145,1980,304,750,17,0,1071
0.000100867872524023,1949,144,1979,305,750,17,0,1072
0.000101011458091641,1949,145,1980,304,750,17,0,1071
0.000101013075124871,1949,144,1979,305,750,17,0,1072
0.000101020971273663,1949,143,1978,306,750,17,0,1073
0.000101028316189502,1949,144,1978,307,749,17,0,1073
0.00010108817302337,1949,143,1977,308,749,17,0,1074
0.000101094653905363,1949,144,1978,307,749,17,0,1073
0.000101220342794771,1948,143,1979,307,749,17,0,1073
0.000101221323773962,1948,144,1980,306,749,17,0,1072
0.000101305277100836,1948,145,1981,305,749,17,0,1071
0.000101348953390917,1948,146,1982,304,749,17,0,1070
0.00010136715937848,1948,147,1983,303,749,17,0,1069
0.000101466080218534,1947,146,1984,303,749,17,0,1069
0.00010147898745396,1947,145,1983,304,749,17,0,1070
0.000101512128939893,1946,144,1984,304,749,17,0,1070
0.00010152613163101,1946,143,1983,305,749,17,0,1071
0.000101775450087054,1946,142,1982,306,749,17,0,1072
0.00010191346997,1946,141,1981,307,749,17,0,1073
0.000101930914029975,1946,140,1980,308,749,17,0,1074
0.000101962772907865,1946,139,1979,309,749,17,0,1075
0.000102080959808615,1945,138,1980,309,749,17,0,1075
0.000102106100421375,1945,139,1981,308,749,17,0,1074
0.000102151039710177,1945,140,1982,307,749,17,0,1073
0.000102158169544156,1945,141,1983,306,749,17,0,1072
0.000102189710776316,1944,140,1984,306,749,17,0,1072
0.000102216124967693,1944,141,1985,305,749,17,0,1071
0.000102259160461239,1944,142,1986,304,749,17,0,1070
0.000102321499880136,1943,141,1987,304,749,17,0,1070
0.00010235917681058,1943,142,1988,303,749,17,0,1069
0.000102403947786608,1942,141,1989,303,749,17,0,1069
0.000102535093796205,1942,140,1988,304,749,17,0,1070
0.000102596470550485,1942,139,1987,305,749,17,0,1071
0.000102626803584663,1941,138,1988,305,749,17,0,1071
0.000102723532299094,1941,137,1988,304,750,17,0,1071
0.000102762824204207,1941,138,1989,303,750,17,0,1070
0.000102984878355146,1941,137,1988,304,750,17,0,1071
0.000103038062890885,1941,136,1987,305,750,17,0,1072
0.00010312928806195,1941,137,1988,304,750,17,0,1071
0.000103168160615042,1941,138,1989,303,750,17,0,1070
0.0001032456851602,1941,139,1990,302,750,17,0,1069
0.000103258881582779,1941,140,1991,301,750,17,0,1068
0.000103404587176975,1941,141,1992,300,750,17,0,1067
0.000103526252800633,1941,140,1991,301,750,17,0,1068
0.000103602444535267,1940,139,1992,301,750,17,0,1068
0.000103764683316013,1940,138,1991,302,750,17,0,1069
0.000103767203407044,1940,139,1992,301,750,17,0,1068
0.000103807550243806,1940,140,1993,300,750,17,0,1067
0.000103884411520717,1940,141,1994,299,750,17,0,1066
0.000103943453300236,1939,140,1995,299,750,17,0,1066
0.000104016427593306,1938,139,1996,299,750,17,0,1066
0.000104188239522898,1938,140,1997,298,750,17,0,1065
0.000104192867126437,1938,141,1998,297,750,17,0,1064
0.000104245217060476,1937,140,1999,297,750,17,0,1064
0.000104275421627277,1937,141,2000,296,750,17,0,1063
0.00010436009782068,1937,142,2001,295,750,17,0,1062
0.00010437149537858,1937,143,2002,294,750,17,0,1061
0.00010443436407493,1937,142,2002,293,751,17,0,1061
0.000104484843228368,1937,141,2001,294,751,17,0,1062
0.000104502112049606,1937,140,2000,295,751,17,0,1063
0.000104542523048845,1937,141,2001,294,751,17,0,1062
0.000104591984593301,1936,140,2002,294,751,17,0,1062
0.000104680955191614,1936,141,2003,293,751,17,0,1061
0.000104807403425395,1936,140,2002,294,751,17,0,1062
0.000104827534531241,1936,139,2001,295,751,17,0,1063
0.000104849699392447,1935,138,2002,295,751,17,0,1063
0.000104876227995519,1935,139,2003,294,751,17,0,1062
0.000104898840355707,1934,138,2004,294,751,17,0,1062
0.000104925479914708,1933,137,2005,294,751,17,0,1062
0.000104938043998742,1932,136,2006,294,751,17,0,1062
0.000104955338515342,1932,137,2007,293,751,17,0,1061
0.00010496623431439,1932,136,2006,294,751,17,0,1062
0.000105048175436849,1932,137,2007,293,751,17,0,1061
0.000105113050892724,1931,136,2008,293,751,17,0,1061
0.000105120546323546,1930,135,2009,293,751,17,0,1061
0.00010519672113329,1930,136,2010,292,751,17,0,1060
0.000105207806154982,1930,135,2010,291,752,17,0,1060
0.000105209704558798,1930,134,2010,290,753,17,0,1060
0.000105253014014219,1929,133,2011,290,753,17,0,1060
0.000105314410445422,1929,132,2010,291,753,17,0,1061
0.000105403280817734,1929,133,2011,290,753,17,0,1060
0.000105454875241178,1928,132,2012,290,753,17,0,1060
0.00010546862354438,1928,133,2013,289,753,17,0,1059
0.000105511899876862,1927,132,2014,289,753,17,0,1059
0.000105554785073326,1927,131,2013,290,753,17,0,1060
0.000105573241890242,1927,132,2014,289,753,17,0,1059
0.000105590984357958,1926,131,2015,289,753,17,0,1059
0.000105657498737522,1925,130,2016,289,753,17,0,1059
0.000105784951339347,1924,129,2017,289,753,17,0,1059
0.000105853043702521,1923,128,2018,289,753,17,0,1059
0.000105943844640558,1923,129,2019,288,753,17,0,1058
0.000105949207275125,1923,128,2018,289,753,17,0,1059
0.0001060810226926,1923,129,2019,288,753,17,0,1058
0.000106134543017178,1923,130,2020,287,753,17,0,1057
0.000106135141744226,1923,131,2021,286,753,17,0,1056
0.000106242068381266,1922,130,2022,286,753,17,0,1056
0.000106263529744736,1922,129,2021,287,753,17,0,1057
0.000106277733408976,1922,128,2020,288,753,17,0,1058
0.000106631945620818,1922,129,2021,287,753,17,0,1057
0.000106681085204908,1922,130,2022,286,753,17,0,1056
0.000106742087116145,1922,129,2021,287,753,17,0,1057
0.000106792863416274,1921,128,2022,287,753,17,0,1057
0.000106899704954509,1921,127,2021,288,753,17,0,1058
0.00010694508450021,1921,126,2020,289,753,17,0,1059
0.000106994768893384,1921,125,2019,290,753,17,0,1060
0.000107060823339634,1921,126,2020,289,753,17,0,1059
0.000107133882005862,1921,125,2019,290,753,17,0,1060
0.00010716889372867,1921,126,2020,289,753,17,0,1059
0.000107220354858603,1921,125,2019,290,753,17,0,1060
0.000107279289717417,1921,124,2018,291,753,17,0,1061
0.000107345732580497,1921,123,2017,292,753,17,0,1062
0.00010737668506554,1921,124,2018,291,753,17,0,1061
0.000107424754788818,1921,123,2017,292,753,17,0,1062
0.000107727138039804,1921,124,2018,291,753,17,0,1061
0.000107821280706319,1920,123,2019,291,753,17,0,1061
0.000107903625138954,1920,124,2020,290,753,17,0,1060
0.000107973272829863,1920,123,2019,291,753,17,0,1061
0.000107977297041797,1920,124,2020,290,753,17,0,1060
0.000108011070215019,1920,125,2021,289,753,17,0,1059
0.000108034902230327,1920,126,2022,288,753,17,0,1058
0.000108040422977976,1920,127,2023,287,753,17,0,1057
0.000108073772181125,1920,128,2024,286,753,17,0,1056
0.00010816695788399,1920,129,2025,285,753,17,0,1055
0.000108225092534702,1920,128,2025,284,754,17,0,1055
0.000108272007130674,1920,127,2024,285,754,17,0,1056
0.000108351014372686,1919,126,2025,285,754,17,0,1056
0.000108357841081049,1919,127,2026,284,754,17,0,1055
0.000108507833123531,1919,126,2025,285,754,17,0,1056
0.000108642770317658,1918,125,2026,285,754,17,0,1056
0.000108670948036172,1918,126,2027,284,754,17,0,1055
0.000108733233236674,1918,127,2028,283,754,17,0,1054
0.000108738940179085,1918,128,2029,282,754,17,0,1053
0.000108788027299188,1918,127,2028,283,754,17,0,1054
0.00010895531831562,1918,128,2029,282,754,17,0,1053
0.000108970803631083,1918,127,2028,283,754,17,0,1054
0.000109111824290971,1917,126,2029,283,754,17,0,1054
0.000109123054240657,1917,125,2028,284,754,17,0,1055
0.000109156941005269,1917,124,2028,283,755,17,0,1055
0.000109288328624997,1917,123,2027,284,755,17,0,1056
0.00010930863114511,1917,122,2026,285,755,17,0,1057
0.000109540176130928,1917,123,2027,284,755,17,0,1056
0.000109546352228468,1917,122,2026,285,755,17,0,1057
0.000109615508946605,1916,121,2027,285,755,17,0,1057
0.000109690135457986,1915,120,2028,285,755,17,0,1057
0.000109834158733522,1915,121,2029,284,755,17,0,1056
0.000109866711051593,1915,122,2030,283,755,17,0,1055
0.000109882521396279,1914,121,2031,283,755,17,0,1055
0.000109900045436669,1914,120,2030,284,755,17,0,1056
0.000110043136142325,1914,121,2031,283,755,17,0,1055
0.000110132954370292,1914,122,2032,282,755,17,0,1054
0.000110137626466817,1914,121,2031,283,755,17,0,1055
0.000110167094509264,1914,122,2032,282,755,17,0,1054
0.000110407140158724,1914,121,2031,283,755,17,0,1055
0.000110524843683243,1914,122,2032,282,755,17,0,1054
0.000110555988299,1914,122,2032,282,754,16,1,1054
0.000110640334514358,1914,123,2033,281,754,16,1,1053
0.000110699623114241,1913,122,2034,281,754,16,1,1053
0.000110704036962682,1913,123,2035,280,754,16,1,1052
0.000110926524139209,1913,122,2034,281,754,16,1,1053
0.000111050301276487,1913,123,2035,280,754,16,1,1052
0.000111180305502659,1913,122,2034,281,754,16,1,1053
0.000111268469272724,1913,123,2035,280,754,16,1,1052
0.000111269011036236,1912,122,2036,280,754,16,1,1052
0.000111289664210893,1912,121,2035,281,754,16,1,1053
0.0001112923112354,1912,120,2034,282,754,16,1,1054
0.000111377143118081,1911,119,2035,282,754,16,1,1054
0.000111417746121489,1911,120,2036,281,754,16,1,1053
0.000111431622998467,1911,119,2035,282,754,16,1,1054
0.000111489700047359,1911,120,2036,281,754,16,1,1053
0.000111615339744615,1911,121,2037,280,754,16,1,1052
0.000111705079485808,1910,120,2038,280,754,16,1,1052
0.000111758350695703,1910,121,2039,279,754,16,1,1051
0.00011205149814446,1910,120,2038,280,754,16,1,1052
0.000112111699785958,1909,119,2039,280,754,16,1,1052
0.000112152358566328,1909,118,2038,281,754,16,1,1053
0.000112308836793473,1909,117,2037,282,754,16,1,1054
0.000112401230039826,1909,118,2038,281,754,16,1,1053
0.000112419066877996,1909,117,2038,280,755,16,1,1053
0.000112429074106273,1909,116,2038,279,756,16,1,1053
0.000112470403246045,1909,115,2037,280,756,16,1,1054
0.000112532566907983,1909,116,2038,279,756,16,1,1053
0.000112546921188255,1909,115,2037,280,756,16,1,1054
0.000112552403225958,1909,114,2036,281,756,16,1,1055
0.000112552842621282,1909,113,2035,282,756,16,1,1056
0.000112581955698263,1909,114,2036,281,756,16,1,1055
0.000112638824719795,1909,115,2037,280,756,16,1,1054
0.000112643600193534,1909,114,2036,281,756,16,1,1055
0.000112663446142905,1909,113,2035,282,756,16,1,1056
0.000112670481979848,1909,114,2036,281,756,16,1,1055
0.000112708014781891,1908,113,2037,281,756,16,1,1055
0.000112823911894927,1907,112,2038,281,756,16,1,1055
0.000112881116090803,1907,113,2039,280,756,16,1,1054
0.000112932528694922,1906,112,2040,280,756,16,1,1054
0.000113061947011928,1906,113,2041,279,756,16,1,1053
0.000113398065071329,1906,114,2042,278,756,16,1,1052
0.000113471355943825,1906,115,2043,277,756,16,1,1051
0.000113497996938548,1906,114,2042,278,756,16,1,1052
0.000113622844772008,1906,115,2043,277,756,16,1,1051
0.000113670590184351,1906,116,2044,276,756,16,1,1050
0.000113720502688852,1906,117,2045,275,756,16,1,1049
0.000113768119310424,1906,118,2046,274,756,16,1,1048
0.000113793431443032,1906,117,2045,275,756,16,1,1049
0.000113837188159653,1906,118,2046,274,756,16,1,1048
0.000113902537582604,1906,117,2045,275,756,16,1,1049
0.000114018649861476,1905,116,2046,275,756,16,1,1049
0.000114041769689994,1905,117,2047,274,756,16,1,1048
0.000114074430295148,1905,118,2048,273,756,16,1,1047
0.000114139400959619,1905,117,2047,274,756,16,1,1048
0.000114145701954812,1905,118,2048,273,756,16,1,1047
0.000114152506591963,1904,117,2049,273,756,16,1,1047
0.000114155412753232,1904,118,2050,272,756,16,1,1046
0.000114210403617918,1904,119,2051,271,756,16,1,1045
0.000114216795504067,1904,120,2052,270,756,16,1,1044
0.000114244461192212,1904,121,2053,269,756,16,1,1043
0.000114382512476264,1904,120,2052,270,756,16,1,1044
0.000114796014318686,1904,121,2053,269,756,16,1,1043
0.000114869151200734,1904,122,2054,268,756,16,1,1042
0.000114881544237715,1904,123,2055,267,756,16,1,1041
0.000114889707136155,1904,124,2056,266,756,16,1,1040
0.00011494649843729,1903,123,2057,266,756,16,1,1040
0.000114959619295504,1903,124,2058,265,756,16,1,1039
0.00011496058459537,1903,123,2058,264,757,16,1,1039
0.000114974623300252,1902,122,2059,264,757,16,1,1039
0.000114982980198155,1902,121,2058,265,757,16,1,1040
0.000115070150816618,1901,120,2059,265,757,16,1,1040
0.000115072704338751,1900,119,2060,265,757,16,1,1040
0.000115091514183717,1900,118,2059,266,757,16,1,1041
0.000115119761916247,1900,117,2058,267,757,16,1,1042
0.000115119981524161,1900,116,2057,268,757,16,1,1043
0.000115165298782694,1900,115,2056,269,757,16,1,1044
0.0001151795856915,1900,116,2057,268,757,16,1,1043
0.000115196086476279,1900,117,2058,267,757,16,1,1042
0.000115251058392518,1900,116,2057,268,757,16,1,1043
0.000115279538393814,1900,117,2058,267,757,16,1,1042
0.000115329768929596,1900,118,2059,266,757,16,1,1041
0.000115396676255448,1899,117,2060,266,757,16,1,1041
0.000115414099608018,1899,116,2059,267,757,16,1,1042
0.000115468772290292,1899,117,2060,266,757,16,1,1041
0.000115567521914477,1899,118,2061,265,757,16,1,1040
0.000115737980035146,1898,117,2062,265,757,16,1,1040
0.000115739259694427,1898,116,2062,264,758,16,1,1040
0.000115758651472982,1898,115,2061,265,758,16,1,1041
0.000115819593392106,1898,116,2062,264,758,16,1,1040
0.000115859094456853,1898,115,2061,265,758,16,1,1041
0.000116003733756237,1898,114,2060,266,758,16,1,1042
0.000116283042967779,1898,113,2059,267,758,16,1,1043
0.000116303673855451,1897,112,2060,267,758,16,1,1043
0.000116327356629911,1897,113,2061,266,758,16,1,1042
0.000116429567770199,1897,114,2062,265,758,16,1,1041
0.000116512610051827,1897,113,2061,266,758,16,1,1042
0.00011653720722755,1896,112,2062,266,758,16,1,1042
0.000116701036479634,1896,111,2061,267,758,16,1,1043
0.000116741239049401,1896,110,2060,268,758,16,1,1044
0.000116781055256042,1896,111,2061,267,758,16,1,1043
0.000116966188171896,1896,112,2062,266,758,16,1,1042
0.000117091693716041,1896,111,2061,267,758,16,1,1043
0.000117104504678452,1896,110,2060,268,758,16,1,1044
0.000117417041426984,1896,111,2061,267,758,16,1,1043
0.000117432921546688,1896,112,2062,266,758,16,1,1042
0.000117441397456105,1896,111,2061,267,758,16,1,1043
0.000117547312901582,1896,110,2060,268,758,16,1,1044
0.000117577837235284,1896,111,2061,267,758,16,1,1043
0.000117618738921443,1895,110,2062,267,758,16,1,1043
